"lc7b047.reference" "lc7b047.CLL-13" "lc7b048.reference" "lc7b048.CLL-13" "lc7b069.reference" "lc7b069.CLL-52" "lc7b070.reference" "lc7b070.CLL-39" "lc7b019.reference" "lc7b019.DLCL-0032" "lc7b056.reference" "lc7b056.DLCL-0024" "lc7b057.reference" "lc7b057.DLCL-0029" "lc7b058.reference" "lc7b058.DLCL-0023"
"11" 9.53348891553516 8.48868884404893 9.6164680454208 8.96269983145158 10.5723794909445 9.76893029495767 9.5258308625323 8.75420215091194 10.2624355626085 10.1732938687022 9.76534362562151 9.52293491101739 10.2118594569267 9.47267526068191 10.0024293960491 9.18132493359499
"12" 10.2554876737848 11.102341700432 9.86560234778968 11.6653337369129 11.1899998812587 11.3630968059295 9.95697121730584 10.9814403183803 10.6202851887042 10.6417389900186 9.94758656084926 8.80057265857639 10.3630119781115 10.8481626727296 10.2446735717152 8.31393762656338
"13" 10.9710187736836 10.9017835356722 10.7822916407276 10.8743539127547 12.0818925422246 11.5497406893398 10.6758799240547 10.3781712171737 11.2739605140638 11.232533447593 10.8366726015704 10.9713343693168 11.1799169530143 10.9821360467649 11.170918920623 11.6129509850103
"14" 10.3687293293063 10.257849787225 9.91677939445943 10.1672370800821 10.9505662672402 10.7707438702889 9.88814475272986 10.2499697157739 10.5767419000718 10.794184423727 9.94145899455684 9.86922347569931 10.6452073860035 9.82667125072289 10.3545607018567 10.4295571236798
"15" 10.2837106443134 8.78066330276686 9.86362269812009 9.38854904097228 11.0568180501252 10.3505657890599 9.76443460542505 9.32213691994517 10.5901867391845 10.8461644477454 9.93776993012815 10.3946163022926 10.6303794224014 10.4382313780622 10.3379328201495 10.3810878143913
"16" 9.9834269950731 8.01993960834625 9.67708471743347 9.20769173796143 10.7346217278459 10.0996379610923 8.97623936843553 8.07324467037401 10.60411004072 10.0673138008029 9.86063852870111 9.7400040745708 10.5509143710665 10.4895327034971 10.2249144239084 9.5546451638496
"17" 11.2409458704711 11.5840121572559 10.7361406587308 11.2418828191435 12.0978595165663 12.2412333963597 10.3197425423355 10.3366900373436 11.8822800419188 11.7457093182528 11.3367658394 9.89152393516362 11.8003789241048 11.5022500146011 11.6199392350025 9.93437539046807
"18" 10.9582328765005 10.6123459179546 10.4537333252107 10.6155268472645 11.6335945020031 11.6282198371394 9.86064833280689 10.0698319462756 11.3826190691543 11.3082019147405 10.6311822231695 10.4512700792924 11.1412130766714 10.5365406273042 11.1006955157323 10.7578984416191
"19" 11.4194665666861 10.2858739368049 10.9137746916646 10.4027176811547 11.8695665601729 11.0295975498833 10.4993598415409 10.2190641905506 12.0166770688445 11.0975067878305 11.0970183550982 10.0877823301947 11.8262294643436 10.7072353134902 11.5327555496828 10.7090678368641
"20" 8.66407972943932 8.38492958239978 8.34319442086699 8.7287218178471 9.29248566438778 9.16539321241328 8.13921411804399 8.28948117232862 9.31794923234258 9.93277573869672 8.53790531965009 8.50367876153619 9.05017836422975 8.33439071125907 8.89724013854512 9.32683764560794
"21" 11.8277814075541 11.2150834697594 11.0555318390275 10.8661979071882 11.7947636198951 11.1382420458405 10.6084242700087 10.307605213439 11.6881944547498 11.4898361990262 10.9392686674312 10.6527455121809 11.8131569185155 10.7356606534715 11.4738466431919 11.32110514171
"22" 9.69487987470384 9.90434364107285 9.54662989660544 10.1268497895217 9.84805737306133 10.8463594876758 8.65360598946261 9.81711159945525 9.8253386892082 10.4587056861495 9.26454643530368 9.53714733767043 9.52503306047573 9.51056885770685 9.23358751322611 9.83839609917946
"23" 11.1266414309634 9.87512890560476 10.8710454598773 10.1332069626668 11.3833760018696 10.088850195501 10.3018110521736 9.6201369029305 11.0410239458091 10.6338742113717 11.0635485471015 11.0136407459883 11.6089504304671 10.7212392798453 11.1553427994753 10.8148236259622
"24" 11.2844333937745 10.2991346552082 10.5430446692908 9.48113803429615 11.4970797999971 9.63446849092366 10.5447929806463 8.75420215091194 11.1674978559007 11.4061145993055 10.558563426265 10.1992591835781 11.5686810757257 11.0120642733382 11.1031578094204 10.283634597274
"25" 6.81553085190223 7.37472360796314 7.21602284040418 8.28990736855905 7.42432632544944 7.97630788864835 6.49495512280058 7.05853410671214 6.93659994298787 7.22860437938457 6.72115868476961 6.93594257694338 6.84885096770518 6.7434715702994 6.52218190048826 6.44565918220399
"26" 7.00513606804742 7.96574215585716 7.31491630734026 8.45816053435465 7.45654206511586 8.71088403757613 6.67923508924514 8.29858421589658 6.88296234983759 7.50406633771999 6.99645503006713 8.30575547169132 7.29135410981854 8.121755611436 6.67433971464079 7.98926148547771
"27" 5.22939623510143 1.63921380834391 6.54531271679671 7.90599139279034 5.98846367381235 7.23194948950927 5.29198212763091 6.0397342679894 5.69774469989865 5.87172136003987 6.11090939375249 6.73769254251554 5.97454627157753 6.70871169615391 5.50082499849077 6.21478388252113
"28" 8.33128463768347 9.90434364107285 7.29177989533307 7.53243955035898 7.50871078179951 7.99944651250926 6.83049835770638 7.72797337059742 7.38190198621939 7.20080627893308 6.72115868476961 7.09585493082002 7.59382494934687 7.48057135074279 7.00704135371485 7.73300713022847
"29" 6.17113471785326 0.794356377269737 7.15760436810613 7.18981031843398 8.04345261924941 8.5785283772894 4.81202985165927 5.62157622766978 8.98593148482459 9.00856656441616 6.93950409130521 7.04966046205093 7.04854422684341 6.50185484082064 6.81261247317572 7.84600238710464
"30" 3.51054146157346 -0.297566275360401 5.55649112620916 6.40071756358672 9.14422201097714 9.55048642058095 4.64446216266975 5.27569166721888 8.61276671885937 8.46404229705519 6.89032679867392 7.16978416121854 5.4042575826456 4.72401225686413 6.62172525001798 6.96735169100625
"31" 5.97542409058792 1.100466746689 6.84622199541786 7.28323151167643 8.33239194838594 9.58926659220835 6.58987619765608 6.77984403127614 7.17273569789129 7.3790066252733 6.60491324156355 7.25388117580307 7.003906571164 7.66223627017387 6.27483291823233 7.31777462163476
"32" 8.80039478691135 1.31963848703912 8.6579753485968 6.65716434511814 10.0513821076029 8.99108534070788 8.93963270840337 7.16083878368504 9.76950296827361 8.99636089134325 8.76000460637742 8.3255022266011 9.4104134324097 9.02274823876407 8.86513922506553 8.28331216974679
"33" 10.4663588434944 11.1939390603515 10.0475152903264 10.2004832609401 11.1924134305776 11.4915351341158 10.1063081192348 10.4433913472694 10.8581121617597 10.2326427946904 9.9992367257774 9.37254315580768 10.8146483894199 9.28187338723205 10.4176384247406 9.38868799175943
"34" 5.54341072399592 3.01123331566363 6.26541116126266 6.7338803557772 6.83103425023529 6.13976438472048 6.95592749569644 7.63076256572187 6.55283368517954 6.01468488170276 6.4256855477208 6.4868918357635 6.84885096770518 6.06281830172687 6.27483291823233 6.92103306385892
"35" 5.38064927264757 7.52408142480386 6.38349732225148 7.19668288380526 7.50871078179951 8.80605983070706 5.97741524022624 7.05853410671214 6.39988858468005 6.35600564637476 6.14373568093775 6.5751580303399 6.27543521627124 6.21510147743463 6.01317922635359 6.87323264163838
"36" 5.22939623510143 1.82768992229909 6.08711086025936 6.25454328093192 8.00018963703813 9.35731890591039 6.24775728056021 6.43770439594718 6.11888237590548 6.18766888547814 6.19174469220068 6.91896527851686 6.86136607564151 7.06678617852862 6.40343300647053 6.73777715562552
"37" 8.97654676697512 8.88975961869007 9.31326483037619 9.14259878240991 10.3937582626799 10.5758945199283 9.03526293366338 9.24874221553334 9.27623553331421 8.0579749415245 9.7583895452713 11.6652689442707 9.82595297111382 8.95426627611361 9.72912587298479 10.198994190925
"38" 10.0196750263975 12.5294320014605 10.3396589610956 11.6568475559779 11.7728895413221 12.8911486878808 10.5458091084473 11.9256460302705 10.6065178299639 11.4708293233968 11.2791234726596 11.9530477061794 11.2151272237431 11.5666507653967 11.2915492670959 12.5245078216445
"39" 5.63035756866835 6.2917783088428 6.47324948686915 7.16899880818574 8.19829672067897 9.22569442533168 6.30412670039733 7.16083878368504 6.68298877536867 6.69615893000179 6.977712095065 7.75658491202391 6.99253472409098 6.7434715702994 6.73515691948313 7.5706726170796
"40" 4.67063012643837 5.95241442760008 5.52101121397316 6.06492438952789 7.92509553359121 7.74962827566363 4.33174859103998 5.00708385173826 6.66506365698919 6.58391279390643 5.93598626767449 5.88547939842571 4.64701840488061 4.59132583059448 5.10179608020619 6.11204911621369
"41" 4.82970354592146 4.13931073019574 5.98994645758404 5.97628679757615 8.02198205850434 7.41414858255341 4.68719267559379 4.6243614566526 7.24172544345388 7.1653066941481 6.72115868476961 5.81789360436629 5.37352625961429 5.04321513325692 5.66325689612198 4.63651397369142
"42" 7.68507239528178 6.43756948448383 7.4811469499756 7.25713782117497 8.66860716873131 8.36307545612035 6.94384764710857 6.4693292494755 8.75176176104699 7.23547289164637 7.49727882412993 7.08061597204262 8.3519488384918 7.02466954496837 7.91280733090235 7.34157869114028
"43" 6.52686809527641 3.54306979209695 7.14048059321777 7.99211456804865 8.09235041987325 8.94401370155399 6.24775728056021 7.36371122927551 7.9210413326039 8.15610588372421 6.69861187291982 6.7183037367861 7.28199517767031 7.72548706317024 7.04790650801618 8.24568705358239
"44" 8.30588242151992 9.38011253925826 8.0277075746749 8.83938261049187 8.95267959700563 10.2330003579099 7.71161887368207 8.8441022252059 8.94659765150005 9.03863731154012 8.17486045594183 8.63089217762034 8.64855302614717 8.04215828153367 8.39219393237627 9.18464921281064
"45" 6.97818493162085 7.32421793121834 6.52599234172686 6.36543736385271 6.64136968222979 7.6065884450468 5.8109057143695 6.40541875704743 7.18552126950357 7.26934385857082 6.29841455626854 6.5535638263002 6.32933434918113 6.29762908953739 5.98130243804671 6.95207132179497
"46" 7.50627757592275 4.86473964693896 7.19956613170249 6.24172395590527 8.09235041987325 5.97233896369849 7.41742087982643 6.75410035737869 8.21007136037274 8.82523285794927 7.4839523749717 7.03393738110423 7.5631382182006 7.92747605265808 7.50235284955111 7.86263422205743
"47" 7.59244052292086 7.93222707685149 7.40038158695779 8.29314748458885 8.19829672067897 8.48305173501112 7.66031056542295 8.21452406772855 8.45099354124616 9.23324625238616 7.3655069387768 5.98198882132269 8.4812697521913 8.34886127041065 7.86738730301666 7.6493155763756
"48" 9.23140608287803 7.60406851922896 8.74217740844993 7.88471216303889 9.71117129705114 8.59384655846543 9.11404485501886 8.13548332103774 9.86709785449533 9.65829065200164 8.67697874285773 7.64615154458179 9.71088292802162 9.49761411212497 9.26908471201928 8.3674843572745
"49" 5.28108233134641 0.785166130125271 5.19655781392756 6.05048256263297 5.58086931374314 5.07206738108341 4.8524866065804 3.57919984622865 5.54274593774419 5.73352825565133 5.07405880628976 4.84531817311326 5.14415908214124 4.85131623046059 5.15293904206826 4.11479008231599
"50" 5.73338558508584 5.04101155852921 6.44618433296903 7.49373370958469 6.2454137779717 7.69408198709254 5.68108845330745 6.40541875704743 5.43156987690441 5.56366777687388 5.82137632483474 6.79440697997977 6.3115732085619 6.8671123785377 5.56345599939497 7.12582801715326
"51" 5.88641075274752 6.27470607006561 6.26541116126266 7.31521198800026 6.2454137779717 8.48305173501112 5.35728385211469 6.9486584767445 6.32298721010069 7.4036634008841 5.67710065232014 6.61745081938948 6.21962267742727 7.71661728207505 5.39153524341533 6.44565918220399
"52" 6.07623945678593 6.35826504690138 6.58323650497089 7.23057413890395 7.27593751190626 7.37946924901587 6.18929895149741 6.75410035737869 6.93659994298787 6.70596303109656 6.53065023038366 6.79440697997977 7.04854422684341 6.94421643987722 6.16379330680607 6.56929329189544
"53" 8.41514627587097 8.19984611000038 8.11876214061417 8.16463265804822 9.4752893125289 8.96774109735372 7.83582254198801 7.34638012797469 8.85852505186971 8.37895415088363 8.20781889793884 7.54914521356827 8.9582573170535 8.73133289328901 8.08151018127375 7.48756242010342
"54" 4.6378358794239 0.662177333874894 5.77657777771251 7.37108219400621 6.71312420435187 7.41414858255341 5.11906189129398 5.00708385173826 6.58167546914563 6.51901423440153 5.89864880417088 7.21243115065709 5.60639636025931 5.72421614839668 5.02284743662992 6.11204911621369
"55" 5.86802217827527 8.34295679657268 5.72409061930292 7.28323151167643 6.97017598565891 9.14472029706277 5.8109057143695 7.21899110694579 7.34237755306192 7.37277724402 5.54324214676579 6.6787639300983 5.57884425328667 5.60623764381574 5.12751521939394 5.9736648714755
"56" 6.79518052054379 3.34278838082206 7.01473408160037 6.59696908984188 8.22361774055901 7.92889626793686 7.04919456390351 6.40541875704743 8.16517641398863 7.93584607510414 6.79752140098391 6.95272901315729 7.54755013926463 8.33729640074173 7.1491733256775 7.20562460214085
"57" 6.07623945678593 8.03054082563726 5.22453578654214 6.29238670284658 8.34398933535642 8.72486996609683 7.29824134394669 7.61633185988868 7.90554892454804 8.2952048955387 7.4084106392781 8.10720517619102 5.66025971362245 6.76902599093955 5.02284743662992 5.35455080199504
"58" 4.76707652214396 3.58429394473105 4.99007762744892 6.12143404989857 7.35769386680083 7.02405960002016 5.93151525342703 6.75410035737869 7.04542826726778 6.90693277617176 5.5199368330425 5.05920027886482 4.20785561641204 2.81331817776061 4.26524739264489 5.09280437221224
"59" 10.2902173397087 3.58429394473105 9.87742357048437 6.64729587999135 10.9496154217932 7.99944651250926 9.38990500394067 6.70125659061011 9.74894863209844 8.53038088768612 9.33912884980047 7.9967247295795 10.108661478017 9.6198216192527 9.92773184331132 8.25202606748493
"60" 8.06339096854469 7.69328257772589 7.67300706801878 6.9831674725854 9.85009650408183 10.4592709808182 7.39970276234867 6.53069404247266 8.19738530495635 8.95701533535513 7.22075433821865 6.13117746116662 7.63129961252389 8.47033310597994 7.58301960117391 7.78624885040521
"61" 4.95082202147962 5.04101155852921 4.94335798299748 5.81708340816106 8.8667326822402 8.44977439018025 4.2854847042933 3.41144676670933 6.8751403940008 6.82793794596223 5.32232979435972 5.3907498201914 4.3879697079703 2.96950925182833 4.46127837079063 4.69095555970045
"62" 6.43881454528121 7.68661007681537 6.43247165794885 6.55547572017266 7.1765888410028 7.63633880918656 5.90807884093082 6.83004675134198 6.72689452104318 6.74455567762829 6.4256855477208 6.44078124116045 6.44829303170007 6.7434715702994 6.30141334403191 6.95207132179497
"63" 4.73525684797094 5.93130523780893 4.86353440583733 5.85015836568843 8.54332461418207 8.34509548327798 4.19214117710334 3.84099014177316 7.34237755306192 7.19377423873609 5.82137632483474 5.63624805716002 4.72955317167575 3.93349719712704 4.2320127298917 4.41063104205135
"64" 6.77455110649155 8.47320160579656 6.62024061077103 7.70712037160662 7.51892535493162 9.23550440761453 6.32247534420779 7.85649115067333 7.65091769761089 7.48105293124265 6.35626706895244 7.25388117580307 7.0151922015533 7.66223627017387 6.77438254351632 7.48756242010342
"65" 7.59840518878762 7.91517554480638 7.39676721457681 7.58074674784528 8.02198205850434 7.77662804276947 6.83049835770638 7.65920346094265 7.96281416262851 7.85732400850837 7.16362825438398 7.11093888901948 7.08116399385045 7.63426721836375 7.23687485643163 7.0269527285388
"66" 7.84434784074205 6.86614254984056 7.54466624294969 7.31521198800026 8.32070104649455 7.63633880918656 7.19951717711846 7.27493981296253 7.97028202482282 7.43988939500045 7.43633235852672 7.14065386048769 7.63868064131355 6.92911051897922 7.65414021919984 7.3057266654616
"67" 7.69624909748976 8.88390986450912 7.41832123016053 8.35956919516514 8.21732878562022 9.22569442533168 7.11549436571096 7.8191113443363 8.23511553524235 8.10409121524456 7.09552071265736 6.88442104520182 7.15459744912008 7.21172107697623 7.1491733256775 6.26376169779752
"68" 8.40150198056877 7.83284958449993 7.98962606676481 7.97206670281411 8.8667326822402 8.84500742346548 7.84899173206683 7.9048839093021 8.46695100254589 8.41603392640883 8.11965387680002 7.5038774633026 8.80509914459542 8.95047048998789 8.40180548686417 7.59073335516702
"69" 5.672296438393 5.52551406869533 6.3976485781351 6.77082565978824 7.74484278637652 7.92889626793686 7.0149006369709 7.29312739260458 6.81921310901266 6.82793794596223 6.55580766584507 6.84906081852185 6.66174334733644 7.27317884298358 6.28817938750878 6.44565918220399
"70" 7.30986617812677 4.82799965577593 7.56416584458083 7.75006460645499 8.13299150085887 8.51558172437065 7.68252093206813 7.83167813490401 7.69656354468301 8.24802216641332 7.45693051183685 8.15209759432811 8.38757833058502 8.86635377112775 7.63262313808199 8.01182430177337
"71" 9.67938716500181 10.4739990075696 9.41766944052155 10.775044070141 10.4145793773233 10.915158414766 9.83428197962792 10.1451118966618 10.1831970490067 9.67498893113536 9.24279494243893 8.06088091401574 10.1113334274332 10.0543283242184 9.71116536922247 8.45805212746882
"72" 6.14012299764846 6.80667251616278 6.47994215023323 7.1619960408371 6.86309170005489 7.44802780641932 6.96791031116846 7.58703605560799 7.02428976810225 7.02996429658834 6.02579353124158 6.15942739533963 6.54343972767151 7.13442886052573 6.19229093223831 7.08425688313622
"73" 7.71834904940055 8.71958614905297 7.87162546539168 8.78971146342047 7.94042765065812 8.9076761089582 7.04919456390351 8.0192616969051 7.48411219740943 7.38520971604801 7.44323058658565 7.72728569315752 8.18487354543111 8.41912338456035 7.57740280403136 8.899238004351
"74" 6.31769774480593 6.95663994401676 6.47994215023323 7.37108219400621 7.01381691322746 7.69408198709254 6.04394433228267 6.5896960101708 6.07998351454532 6.04483355334919 6.31307958273343 7.09585493082002 6.82350309878002 6.98863762125326 6.35325778017488 7.63971345240567
"75" 12.0516690157034 12.6010131832527 11.5428178359261 12.2526326160962 12.6071029944061 12.1840836420091 11.092950927239 11.229455104572 11.1913543120002 11.2216421891437 12.1810158142438 11.5203465825519 11.8416008194747 11.8211377709524 12.0925401114193 11.7353947555061
"76" 7.17330263905175 8.17136719258915 7.53810823166972 8.28014336119958 8.13965580458377 8.87040172179757 7.23980299277275 8.35203409098199 7.77529315562244 8.00225520005197 7.58731627731059 8.22396482168703 8.11756630015491 9.06198048084179 7.17898911302052 8.09168157763892
"77" 7.96957119131216 6.3744533365865 7.73462108811212 7.40718338446542 8.66398387426093 8.44977439018025 6.97979758774424 6.97129168368638 7.94397504710643 7.62980313630318 7.6363834926871 8.47448017758144 8.0854170176577 8.32856180370982 7.61078457648752 8.41347567446359
"78" 7.99246451083949 7.77106027111192 8.00640958549761 8.01972520294315 9.2028151988651 8.5630463895181 7.88779964132778 7.14093516620103 8.52907894313695 8.549982220559 7.76339310888068 6.73769254251554 7.96104981157216 8.83376171602163 7.81573279979387 7.041487316679
"79" 6.35912680963524 7.89792188212219 6.35480231434101 7.31521198800026 7.57876036844611 8.59384655846543 6.37626216153304 6.70125659061011 7.35944684438642 7.50406633771999 6.06037881497791 6.61745081938948 6.2384470277958 6.77744874234753 5.9322972285731 6.03043971253468
"80" 5.69289772890523 5.65495429283641 6.21081807136519 7.43076715766898 8.13299150085887 8.88293358043797 6.34061117775585 6.67412569961964 7.49961905521945 7.43391346643155 5.76101661629009 6.63816473771926 6.27543521627124 7.29112761791411 6.02888744903009 7.3057266654616
"81" 4.7985601195048 4.5575805779528 4.92758882442573 5.62283849084701 8.8747605908147 8.87040172179757 6.44519887729834 6.87862497266497 3.69210704860091 3.67630878928463 5.89864880417088 7.71738707980646 4.72955317167575 3.81676094777976 4.39667336665795 4.63651397369142
"82" 6.04332331259904 5.8440849924673 6.39058907530417 6.58670101642573 6.92521893920075 6.83390546227948 6.60513865697108 7.10030696510328 6.25391987415597 6.20127516989087 6.29841455626854 6.18718599159996 7.12357052223397 7.50133331461396 6.14935113218954 7.11210010211795
"83" 7.17330263905175 6.3744533365865 7.08788843563945 7.41902262025147 7.90960017037905 7.57622027005044 6.63521219276239 6.56047966507815 9.37552519253327 8.96120776316103 6.4392037719393 5.9182772988972 6.91040630288208 7.11445814407189 6.3910402944872 7.19262062029533
"84" 7.86928051675749 8.17136719258915 7.77149924599842 7.73588982009271 10.7630435434924 10.6438100694165 7.71880363394537 6.90233585727685 10.0076087835801 9.78202745592108 7.56848323348173 7.39660597237964 7.85073955486413 7.1991164068182 7.50235284955111 7.63004782537928
"85" 6.52686809527641 6.90072409964823 6.34754516245314 6.43521298772987 8.9181346830901 8.65354802519062 5.56983693370129 5.77267950069382 7.80479818776127 7.66090077890482 6.00822134884439 5.3465400601714 5.95234988380704 5.47996191250079 5.25173062103699 5.13872473871204
"86" 9.47921847473477 10.6061348932132 8.78460128108469 9.71338604921799 9.77051017967209 9.98795055849637 8.11211768198137 8.20487617125866 9.65206880660531 9.77131538481486 8.44064016530274 7.30739569180075 9.18303515527379 9.47267526068191 8.57609637451865 8.03404231497475
"87" 6.92277550273121 7.93786680965313 6.75427958134371 7.52148468776 7.54914851643731 7.37946924901587 6.34061117775585 7.16083878368504 7.44194052193417 7.57101384332051 6.66414918240236 6.53166038178049 7.003906571164 7.17357987205255 6.31453650016872 5.54910309619296
"88" 9.71987837068817 9.16531797822519 9.25909321080499 8.94424036590569 9.55494310225301 9.58926659220835 8.06768371645261 8.15565060968482 9.41587778698381 8.67768410191627 9.0307216060666 7.59305520204717 9.1128126834362 7.14102637153949 8.59578059267803 7.26898003880425
"89" 5.58740761693813 6.45295436370374 4.8472772952822 5.6779952425562 6.35981236286676 6.61613892231649 4.51315303983838 4.86022547767413 8.00342086356329 8.06964196014767 4.79585576085163 5.59754855229582 3.93261562578711 3.58759027196126 6.17810588828704 9.17799298859265
"90" 4.6378358794239 5.55215303689343 4.57441848726694 5.34086140058892 7.23946086267211 7.06803550541525 4.00348861874889 5.51320380186991 6.25391987415597 6.3924105168236 4.954175916377 5.71120050211209 4.07053268707233 3.99208872983395 3.86236665295763 1.83672888972719
"91" 7.10830593592297 8.12262453098515 7.11002907689769 7.96802375491786 7.81299676241708 9.13427186261769 6.42825029802679 7.75459907448829 7.52004288679594 6.96561282580599 7.05130786864249 7.04966046205093 7.30065396685848 7.03884146150368 6.61098021480862 7.36500374784628
"92" 7.69624909748976 11.9522128833327 7.2241829355962 10.4004604938198 7.98547776342206 11.5634453838501 7.16856512021486 9.24402884224032 7.62282962562711 9.07778253663225 7.22873782398902 7.92099517069109 8.01890233182428 9.56870795788511 6.97352156727878 7.38806144578678
"93" 7.16533243770586 5.29767472791646 6.97194629244304 6.12143404989857 7.84591491900455 6.55643439147373 7.15810210307038 6.43770439594718 7.68301894883347 7.15810335442926 7.17192553237361 6.15942739533963 7.50783813769406 6.19070824149761 7.0876777602028 7.39945603436135
"94" 8.05471213616989 8.19513825911469 7.73749120301328 7.51597638010202 8.13299150085887 7.30755571637528 7.66775160713827 6.40541875704743 7.95906580547803 7.85283499576116 7.68385686477617 6.10242057223526 7.39055681800806 6.45066780214816 7.59974175181018 5.62154393258921
"95" 5.56554230312785 7.53895339379762 5.82750500595832 6.83337575212474 6.83103425023529 7.97630788864835 7.36361234287277 7.34638012797469 6.55283368517954 6.35600564637476 6.32760849366783 7.24019344621606 6.06044051469075 5.40376018071258 5.75771739220551 7.54005631459905
"96" 6.02661147207577 7.96574215585716 5.41032290241343 6.49104665178047 5.90272330457058 6.83390546227948 7.29824134394669 6.92567670297621 7.18552126950357 7.05339615558024 4.98471131125316 3.91155380395255 4.60498525258462 4.59132583059448 5.41390099068967 7.01227467935258
"97" 9.14384205734137 8.68972957008022 8.90231471956482 8.05828091131004 9.42420482139306 8.27085941241103 8.17631921644838 7.07956751944532 8.86657460901292 9.17846592100637 7.96929848283011 7.69738616784776 8.21986343034016 8.57749239648328 8.17406652837203 9.16121702979438
"98" 7.80870935264674 5.26723932841616 7.7201852233508 6.9430421755728 8.66398387426093 8.06673163867588 7.31721690307141 6.77984403127614 8.20374219420817 6.70596303109656 7.52357359636889 7.1841369820969 8.17471952196033 6.93668258268656 7.72704788487616 7.71481919004508
"99" 4.53762758905608 0.899409755890056 5.06598880846139 6.25454328093192 4.96276692131546 2.40112678547156 3.72154736618169 3.57919984622865 5.54274593774419 5.56366777687388 4.19600946455569 3.91155380395255 4.29847589029807 3.93349719712704 4.55652176525976 5.13872473871204
"100" 7.97417877398966 6.57078910939658 10.6071699002872 12.0527161376865 10.0602173306681 10.4923956565925 9.09197051469103 9.75218056932596 8.87856555049539 8.60188582385198 8.43019520566163 9.71521446104563 9.18049427618635 8.40810784357565 8.75184292733375 10.5033405539962
"101" 9.8183307428282 8.4963708066173 9.13880339399299 8.2030191846289 9.65862549310242 9.05893789048136 8.37187049011823 7.29312739260458 10.5400543419491 9.82754931979435 8.60447187034852 7.49233855832505 9.19567295657456 8.69777734551815 8.70339881176581 8.41347567446359
"102" 6.12438866866156 9.06027319158443 5.9990229436546 8.70456219956856 6.7816272438674 8.36307545612035 5.73419122792009 7.97458390134543 6.55283368517954 6.90693277617176 5.80149274875197 6.63816473771926 6.75819760984318 8.00978476811508 5.99731840968494 6.73777715562552
"103" 6.80539011922703 6.83074401558855 6.42556942729171 6.6960083299764 7.54914851643731 8.21257752284746 6.28556065015564 6.4693292494755 4.47012898533815 4.47804493885982 5.87966150489407 5.98198882132269 6.68993487778143 7.23661217921176 6.13477726672733 6.7553910293411
